2020-01-04T11:45:33.892Z,12,1.5,"61km NW of Valdez, Alaska"
2020-01-04T11:44:03.810Z,1.93,-1.14,"97km SE of King Salmon, Alaska"
2020-01-04T11:40:34.020Z,4.27,1.33,"3km NE of Yorba Linda, CA"
2020-01-04T11:36:05.410Z,32.54,2.08,"6km ENE of Pahala, Hawaii"
2020-01-04T11:30:17.640Z,3.64,1.45,"13km E of Mammoth Lakes, CA"
2020-01-04T11:28:47.831Z,2.1,1.5,"75km S of Kobuk, Alaska"
2020-01-04T11:27:05.090Z,19.04,1.69,"7km NNE of Cabazon, CA"
2020-01-04T11:22:18.548Z,10,2.3,"187km S of Atka, Alaska"
2020-01-04T11:20:48.730Z,2.84,0.81,"13km E of Mammoth Lakes, CA"
2020-01-04T11:17:34.850Z,6,2.28,"10km S of Indios, Puerto Rico"
2020-01-04T11:11:14.009Z,0,1.1,"42km NNE of Whittier, Alaska"
2020-01-04T11:10:54.272Z,83.78,3.6,"46km SE of Cold Bay, Alaska"
2020-01-04T11:09:12.727Z,107.7,1.6,"59km SSW of Redoubt Volcano, Alaska"
2020-01-04T11:05:48.199Z,2.5,1.6,"59km SW of Deltana, Alaska"
2020-01-04T11:02:42.060Z,1.87,1.35,"8km E of Alum Rock, CA"
2020-01-04T10:57:01.429Z,0,0.6,"23km SSE of Goldfield, Nevada"
2020-01-04T10:45:04.450Z,5.74,1.9,"14km ESE of Little Lake, CA"
2020-01-04T10:37:09.803Z,8.2,1.6,"11km NNE of East Quincy, California"
2020-01-04T10:35:51.336Z,177.1,2.4,"76km ENE of Adak, Alaska"
2020-01-04T10:34:48.320Z,6.14,1.06,"18km S of Trona, CA"
2020-01-04T10:30:41.350Z,7.81,0.5,"15km W of Searles Valley, CA"
2020-01-04T10:20:56.780Z,2.15,0.9,"12km NE of Coso Junction, CA"
2020-01-04T10:18:39.641Z,36.1,1.7,"13km SW of Big Lake, Alaska"
2020-01-04T10:18:26.110Z,11.49,0.66,"17km W of Searles Valley, CA"
2020-01-04T10:18:20.810Z,1.96,0.75,"32km NNW of Searles Valley, CA"
2020-01-04T10:09:14.630Z,11.47,0.65,"4km SE of Lake Henshaw, CA"
2020-01-04T10:00:05.879Z,10.2,1.5,"82km S of Kaktovik, Alaska"
2020-01-04T09:58:41.169Z,12.8,1.6,"85km NNW of Arctic Village, Alaska"
2020-01-04T09:58:04.980Z,11.73,-0.26,"36km WSW of Adak, Alaska"
2020-01-04T09:50:56.945Z,7,0.5,"12km E of Eielson Air Force Base, Alaska"
2020-01-04T09:46:09.693Z,7.6,2.3,"61km SW of Kaktovik, Alaska"
2020-01-04T09:38:13.970Z,2.41,1.49,"20km ESE of Little Lake, CA"
2020-01-04T09:33:23.940Z,7.96,1.36,"4km SW of San Juan Bautista, CA"
2020-01-04T09:32:11.430Z,6,1.9,"5km S of Guanica, Puerto Rico"
2020-01-04T09:24:59.390Z,2.21,0.59,"13km NW of The Geysers, CA"
2020-01-04T09:22:16.418Z,4.1,1.8,"118km W of Cantwell, Alaska"
2020-01-04T09:21:51.010Z,1.68,0.55,"2km SE of The Geysers, CA"
2020-01-04T09:21:11.548Z,1.1,1.2,"100km NE of Circle, Alaska"
2020-01-04T09:18:58.817Z,97.5,1.6,"57km W of Anchor Point, Alaska"
2020-01-04T09:17:39.567Z,10.1,1.2,"12km ENE of Bridgeport, California"
2020-01-04T09:15:39.840Z,20,2.15,"17km S of Guanica, Puerto Rico"
2020-01-04T09:14:15.890Z,14.23,0.73,"6km SW of Hemet, CA"
2020-01-04T09:13:56.740Z,8.24,1.09,"9km ENE of Ridgecrest, CA"
2020-01-04T09:11:48.931Z,7.4,1.6,"82km S of Kobuk, Alaska"
2020-01-04T09:11:32.451Z,7,1.5,"77km S of Kobuk, Alaska"
2020-01-04T09:07:30.726Z,0.2,2.3,"76km S of Kobuk, Alaska"
2020-01-04T09:04:00.556Z,66.8,1.9,"59km SW of Homer, Alaska"
2020-01-04T09:03:21.771Z,81.8,1.7,"75km NW of Larsen Bay, Alaska"
2020-01-04T09:01:32.900Z,1.15,0.81,"3km SE of The Geysers, CA"
2020-01-04T08:57:03.670Z,23.27,1.9,"14km SSW of Bootjack, CA"
2020-01-04T08:56:55.035Z,5,1.2,"63km SW of Deltana, Alaska"
2020-01-04T08:40:37.950Z,7.21,0.94,"9km NW of Panguitch, Utah"
2020-01-04T08:29:53.860Z,21.24,1.8,"27km ESE of Salina, Utah"
2020-01-04T08:25:23.200Z,14.27,0.55,"7km SW of Idyllwild, CA"
2020-01-04T08:24:38.178Z,10,4.9,"43km NW of Pasni, Pakistan"
2020-01-04T08:21:55.810Z,6.76,1.01,"14km NE of Ridgecrest, CA"
2020-01-04T08:19:45.820Z,0.15,1.73,"5km WSW of Volcano, Hawaii"
2020-01-04T07:57:57.600Z,8.48,1.68,"19km NNE of Ridgecrest, CA"
2020-01-04T07:47:01.911Z,39.7,1.6,"5km NNE of Big Lake, Alaska"
2020-01-04T07:45:01.930Z,19.26,2.41,"26km ESE of Salina, Utah"
2020-01-04T07:32:36.340Z,8.91,0.65,"18km W of Searles Valley, CA"
2020-01-04T07:30:03.190Z,4,0.8,"76km S of Kobuk, Alaska"
2020-01-04T07:21:28.570Z,35.97,2.1,"5km E of Pahala, Hawaii"
2020-01-04T07:18:18.376Z,320.26,5.1,"100km E of Tairua, New Zealand"
2020-01-04T06:45:39.968Z,13.8,1.2,"8km NNE of North Nenana, Alaska"
2020-01-04T06:41:48.930Z,8.08,0.77,"22km ESE of Little Lake, CA"
2020-01-04T06:37:32.110Z,7.94,0.27,"24km ENE of Eatonville, Washington"
2020-01-04T06:28:43.800Z,5.35,0.77,"20km WNW of Searles Valley, CA"
2020-01-04T06:21:32.320Z,2.26,0.55,"3km SE of The Geysers, CA"
2020-01-04T06:15:08.010Z,3.94,0.48,"21km ESE of Little Lake, CA"
2020-01-04T06:11:28.650Z,11.2,1.1,"91km NE of Tanana, Alaska"
2020-01-04T06:08:48.950Z,11.22,0.29,"5km ESE of Lake Henshaw, CA"
2020-01-04T06:02:45.322Z,69.5,2,"46km ESE of Tanaga Volcano, Alaska"
2020-01-04T05:58:31.159Z,10.2,1.8,"72km SE of Coldfoot, Alaska"
2020-01-04T05:56:59.232Z,0,1.6,"37km NNE of Whittier, Alaska"
2020-01-04T05:51:37.530Z,6.54,0.34,"9km NE of Aguanga, CA"
2020-01-04T05:40:57.360Z,6,2.7,"10km S of Indios, Puerto Rico"
2020-01-04T05:38:48.895Z,277.06,4.5,"290km SSE of Ndoi Island, Fiji"
2020-01-04T05:36:37.036Z,10.5,1.4,"63km ENE of Whittier, Alaska"
2020-01-04T05:26:46.999Z,11.5,1.1,"42km ESE of Sutton-Alpine, Alaska"
2020-01-04T05:23:02.490Z,6,2.81,"17km SSE of Guanica, Puerto Rico"
2020-01-04T05:21:00.080Z,6.6,1.1,"20km W of Searles Valley, CA"
2020-01-04T05:17:51.030Z,96,1.6,"102km NNW of Nikiski, Alaska"
2020-01-04T05:17:42.210Z,7,2.59,"9km SE of Guanica, Puerto Rico"
2020-01-04T05:15:56.780Z,0,1.1,"42km N of Yakutat, Alaska"
2020-01-04T05:12:21.966Z,20.2,1,"77km WSW of North Nenana, Alaska"
2020-01-04T05:10:52.480Z,9.16,1.65,"8km ENE of Ridgecrest, CA"
2020-01-04T05:09:43.490Z,10.71,0.66,"16km NE of Borrego Springs, CA"
2020-01-04T05:09:25.090Z,11.83,0.76,"16km NE of Borrego Springs, CA"
2020-01-04T05:01:03.191Z,16.3,0.9,"62km ENE of Cantwell, Alaska"
2020-01-04T04:57:13.089Z,18.5,1.1,"76km ENE of Cantwell, Alaska"
2020-01-04T04:56:54.461Z,12.1,1.8,"42km SSW of Tanaga Volcano, Alaska"
2020-01-04T04:54:33.530Z,34.23,1.83,"3km SW of Pahala, Hawaii"
2020-01-04T04:50:58.756Z,39.7,1.2,"13km WSW of Anchorage, Alaska"
2020-01-04T04:48:51.240Z,8.38,2.78,"18km S of Trona, CA"
2020-01-04T04:45:58.660Z,3.16,0.57,"7km NW of The Geysers, CA"
2020-01-04T04:45:07.713Z,131.23,4.6,"48km NNE of Agrihan, Northern Mariana Islands"
2020-01-04T04:39:15.205Z,8.1,1.2,"38km S of Gabbs, Nevada"
2020-01-04T04:34:59.307Z,6.6,1.5,"76km S of Kobuk, Alaska"
2020-01-04T04:32:10.040Z,7.05,0.65,"22km ESE of Little Lake, CA"
2020-01-04T04:29:38.047Z,0.1,0.7,"6km WNW of Eielson Air Force Base, Alaska"
2020-01-04T04:26:58.172Z,8,1.2,"143km NE of Nome, Alaska"
2020-01-04T04:26:30.870Z,2.08,0.75,"20km ESE of Little Lake, CA"
2020-01-04T04:15:33.410Z,33.02,2.34,"2km ENE of Pahala, Hawaii"
2020-01-04T04:14:03.259Z,57.5,2,"32km NNE of Nikiski, Alaska"
2020-01-04T04:12:25.090Z,32.98,2.38,"3km NE of Pahala, Hawaii"
2020-01-04T04:10:05.700Z,33.06,2.06,"3km SE of Pahala, Hawaii"
2020-01-04T04:07:41.390Z,1.58,0.4,"20km ESE of Little Lake, CA"
2020-01-04T04:03:35.010Z,1.41,1.2,"39km NE of Big Bear City, CA"
2020-01-04T04:01:08.172Z,11.7,1.1,"19km NW of Hawthorne, Nevada"
2020-01-04T03:49:54.760Z,11.21,0.5,"3km SE of Lake Henshaw, CA"
2020-01-04T03:36:49.730Z,1.25,1.19,"20km N of Searles Valley, CA"
2020-01-04T03:35:09.570Z,2.43,0.66,"20km N of Searles Valley, CA"
2020-01-04T03:34:43.509Z,4.3,-0.1,"49km E of Beatty, Nevada"
2020-01-04T03:34:34.800Z,12.56,0.68,"19km N of Searles Valley, CA"
2020-01-04T03:31:52.170Z,13.61,1.58,"20km ESE of Atka, Alaska"
2020-01-04T03:29:55.400Z,10.67,0.65,"8km NE of Aguanga, CA"
2020-01-04T03:23:36.472Z,14.6,2,"99km SSE of McGrath, Alaska"
2020-01-04T03:23:12.611Z,108.8,1.7,"79km WSW of Cantwell, Alaska"
2020-01-04T03:14:18.390Z,5.74,0.86,"4km NE of Lake Henshaw, CA"
2020-01-04T03:13:56.182Z,11.8,1.4,"40km NW of Valdez, Alaska"
2020-01-04T03:08:57.720Z,6.76,0.56,"16km E of Little Lake, CA"
2020-01-04T03:08:17.359Z,11.79,1.6,"15km NW of Lindsay, Oklahoma"
2020-01-04T02:59:41.370Z,0.7,0.53,"2km NNE of The Geysers, CA"
2020-01-04T02:59:40.580Z,4.09,1.58,"6km E of Kenwood, CA"
2020-01-04T02:58:45.945Z,9.6,0.9,"26km SSW of Alamo, Nevada"
2020-01-04T02:52:53.120Z,5,1.36,"31km NE of Lake Pleasant, New York"
2020-01-04T02:45:08.050Z,1.61,0.29,"3km NE of The Geysers, CA"
2020-01-04T02:41:10.410Z,2.86,0.81,"16km W of Searles Valley, CA"
2020-01-04T02:40:47.476Z,6.1,1.2,"75km S of Kobuk, Alaska"
2020-01-04T02:40:09.040Z,5.46,1,"15km SW of Searles Valley, CA"
2020-01-04T02:35:06.203Z,0.8,0.9,"101km NNW of Nikiski, Alaska"
2020-01-04T02:17:08.640Z,4.11,0.47,"16km E of Little Lake, CA"
2020-01-04T02:16:15.390Z,2.99,-0.32,"98km ESE of King Salmon, Alaska"
2020-01-04T02:03:32.456Z,4.5,1.1,"50km ENE of Cape Yakataga, Alaska"
2020-01-04T01:55:50.990Z,10.12,1.72,"18km WNW of Searles Valley, CA"
2020-01-04T01:52:58.010Z,9.78,1.42,"21km SE of Ocotillo, CA"
2020-01-04T01:50:33.786Z,5.8,1,"37km E of Sutton-Alpine, Alaska"
2020-01-04T01:42:10.150Z,7.79,2.2,"22km ESE of Little Lake, CA"
2020-01-04T01:24:00.864Z,5,1.1,"98km SE of King Salmon, Alaska"
2020-01-04T01:23:56.807Z,50.4,1.5,"3km NE of Houston, Alaska"
2020-01-04T01:16:07.310Z,5.17,0.42,"23km N of Ridgecrest, CA"
2020-01-04T01:14:39.950Z,3.61,0.56,"105km NNW of Larsen Bay, Alaska"
2020-01-04T01:14:08.850Z,0.86,-0.35,"98km SE of King Salmon, Alaska"
2020-01-04T01:12:48.665Z,0.5,1.6,"97km SE of King Salmon, Alaska"
2020-01-04T01:12:16.756Z,4,2,"67km SSW of Kobuk, Alaska"
2020-01-04T01:07:55.720Z,7,2.4,"6km SSE of Guanica, Puerto Rico"
2020-01-04T01:07:41.430Z,4.12,1.31,"26km NNW of Searles Valley, CA"
2020-01-04T01:03:47.610Z,36.29,2,"2km E of Pahala, Hawaii"
2020-01-04T01:01:36.813Z,0,0.2,"32km E of Hawthorne, Nevada"
2020-01-04T00:57:51.350Z,26.8,1.49,"3km SW of Oakhurst, CA"
2020-01-04T00:53:53.480Z,8.85,0.48,"20km ESE of Little Lake, CA"
2020-01-04T00:48:47.710Z,8.07,1.38,"15km ENE of Ridgecrest, CA"
2020-01-04T00:48:07.290Z,5.51,1.21,"14km ESE of Little Lake, CA"
2020-01-04T00:40:42.157Z,17.1,0.7,"51km WSW of Cantwell, Alaska"
2020-01-04T00:39:52.370Z,4.94,0.85,"12km SW of Searles Valley, CA"
2020-01-04T00:33:25.927Z,16.1,1.1,"116km SE of Coldfoot, Alaska"
2020-01-04T00:24:20.375Z,17.7,1.7,"76km SE of Adak, Alaska"
2020-01-04T00:23:51.180Z,2.96,0.78,"21km ESE of Little Lake, CA"
2020-01-04T00:22:48.630Z,2.91,-0.4,"103km NW of Larsen Bay, Alaska"
2020-01-04T00:21:02.850Z,6,2.58,"2km ESE of Maria Antonia, Puerto Rico"
2020-01-04T00:20:09.060Z,35.79,1.83,"6km SE of Pahala, Hawaii"
2020-01-04T00:09:05.050Z,4.25,0.51,"8km SSW of Valle Vista, CA"
2020-01-04T00:08:58.559Z,0,0.9,"22km NNE of Badger, Alaska"
2020-01-03T23:59:38.280Z,9.43,0.6,"21km ESE of Little Lake, CA"
2020-01-03T23:53:57.600Z,7.76,1.51,"0km NNW of Round Valley, CA"
2020-01-03T23:44:05.700Z,98.8,1.1,"14km WNW of Cantwell, Alaska"
2020-01-03T23:37:55.790Z,2.43,1.4,"12km NE of Coso Junction, CA"
2020-01-03T23:36:10.314Z,104.05,4.5,"104km SSE of Sarangani, Philippines"
2020-01-03T23:34:52.880Z,8.65,2.03,"21km ESE of Little Lake, CA"
2020-01-03T23:31:01.984Z,19.7,2.4,"155km SSE of Amatignak Island, Alaska"
2020-01-03T23:29:48.256Z,25.2,2,"107km SW of Larsen Bay, Alaska"
2020-01-03T23:28:32.300Z,3.56,-0.25,"10km E of Mammoth Lakes, CA"
2020-01-03T23:16:56.420Z,9.59,1.87,"16km SE of Honaunau-Napoopoo, Hawaii"
2020-01-03T23:15:06.260Z,32.91,2.02,"6km ESE of Pahala, Hawaii"
2020-01-03T23:07:54.120Z,8.39,0.33,"18km ESE of Anza, CA"
2020-01-03T22:54:21.237Z,17.5,1.2,"36km ESE of Sutton-Alpine, Alaska"
2020-01-03T22:38:48.760Z,21.97,2.02,"7km E of LaVerkin, Utah"
2020-01-03T22:35:08.772Z,76.3,1.7,"23km NNW of Anchor Point, Alaska"
2020-01-03T22:29:39.900Z,2.68,0.73,"2km NNW of The Geysers, CA"
2020-01-03T22:21:46.950Z,5.22,1.52,"22km SW of Toms Place, CA"
2020-01-03T22:19:21.706Z,46.1,1.3,"67km NNE of Sutton-Alpine, Alaska"
2020-01-03T22:16:27.120Z,6.4,0.2,"11km N of Incline Village, Nevada"
2020-01-03T22:14:19.351Z,6.3,1.4,"37km S of Gabbs, Nevada"
2020-01-03T22:03:35.630Z,-0.48,0.94,"3km SE of Home Gardens, CA"
2020-01-03T22:01:58.700Z,15.83,2.45,"3km E of Pacheco, CA"
2020-01-03T22:01:39.120Z,6,2.58,"6km S of Guanica, Puerto Rico"
2020-01-03T22:01:10.590Z,4.49,2.15,"20km SE of Bodie, CA"
2020-01-03T22:01:01.152Z,25.2,1.6,"49km ENE of Amatignak Island, Alaska"
2020-01-03T21:50:21.950Z,0.5,2.05,"6km ESE of Pinnacles, CA"
2020-01-03T21:43:50.170Z,16.5,0.92,"6km SSW of Redlands, CA"
2020-01-03T21:38:45.440Z,3.06,0.57,"8km WNW of The Geysers, CA"
2020-01-03T21:35:31.440Z,7.52,0.54,"21km N of Ridgecrest, CA"
2020-01-03T21:35:31.048Z,4.9,0.1,"50km NW of Pahrump, Nevada"
2020-01-03T21:33:23.679Z,7.54,1.01,"15km NW of Pawnee, Oklahoma"
2020-01-03T21:32:35.724Z,7.4,1.2,"38km S of Gabbs, Nevada"
2020-01-03T21:30:03.160Z,6.52,1.19,"15km NW of Pawnee, Oklahoma"
2020-01-03T21:26:11.110Z,6,2.55,"10km SSE of Maria Antonia, Puerto Rico"
2020-01-03T21:21:13.833Z,4,0.6,"87km SE of King Salmon, Alaska"
2020-01-03T21:17:27.130Z,5.69,0.39,"23km ENE of Polson, Montana"
2020-01-03T21:16:28.830Z,5.73,0.96,"6km ENE of Coso Junction, CA"
2020-01-03T21:10:57.900Z,15.13,0.49,"4km W of The Geysers, CA"
2020-01-03T21:08:15.600Z,32.45,1.84,"6km E of Pahala, Hawaii"
2020-01-03T21:06:45.940Z,2.22,0.75,"12km SSW of Searles Valley, CA"
2020-01-03T21:03:58.760Z,14.03,1.11,"7km SSW of Cabazon, CA"
2020-01-03T20:58:07.760Z,71.2,2,"45km NW of Amatignak Island, Alaska"
2020-01-03T20:45:08.086Z,4.6,1.4,"104km NNW of Arctic Village, Alaska"
2020-01-03T20:42:48.110Z,6.94,2.29,"14km WSW of Searles Valley, CA"
2020-01-03T20:41:25.780Z,1.86,1.46,"12km SW of Searles Valley, CA"
2020-01-03T20:40:35.250Z,33.34,2.6,"4km ENE of Pahala, Hawaii"
2020-01-03T20:20:41.890Z,-0.72,1.21,"20km NW of Parkfield, CA"
2020-01-03T20:17:52.430Z,7,2.65,"11km S of Indios, Puerto Rico"
2020-01-03T20:14:18.262Z,99.6,1.7,"59km WSW of Anchor Point, Alaska"
2020-01-03T20:07:32.960Z,-0.66,0.94,"23km ENE of San Ardo, CA"
2020-01-03T20:06:02.510Z,11.72,1.16,"14km SSW of Frazier Park, CA"
2020-01-03T19:59:56.730Z,-2,1.76,"5km E of Butte, Montana"
2020-01-03T19:56:41.612Z,8.1,1.4,"66km SSW of Kobuk, Alaska"
2020-01-03T19:56:01.500Z,6.13,2.22,"17km E of Ridgecrest, CA"
2020-01-03T19:51:41.510Z,5.53,1.49,"28km E of Polson, Montana"
2020-01-03T19:49:06.710Z,7.33,0.74,"17km ESE of Little Lake, CA"
2020-01-03T19:43:59.100Z,12.27,1.88,"31km E of Polson, Montana"
2020-01-03T19:41:52.240Z,4.53,0.85,"11km NE of Coso Junction, CA"
2020-01-03T19:39:32.017Z,91,1.7,"71km WSW of Anchor Point, Alaska"
2020-01-03T19:36:23.725Z,7.9,1,"77km S of Kobuk, Alaska"
2020-01-03T19:32:49.141Z,42.1,1.1,"4km N of Anchorage, Alaska"
2020-01-03T19:29:49.641Z,23.48,3,"154km SE of Akutan, Alaska"
2020-01-03T19:27:54.002Z,51.61,2.5,"66km SSW of Unalaska, Alaska"
2020-01-03T19:26:40.400Z,2.5,0.08,"18km SSW of Searles Valley, CA"
2020-01-03T19:20:02.910Z,1.35,2.67,"13km NW of Volcano, Hawaii"
2020-01-03T19:19:08.100Z,6.78,0.82,"16km E of Little Lake, CA"
2020-01-03T19:13:53.360Z,14.51,1.95,"2km ESE of Pacheco, CA"
2020-01-03T19:09:21.430Z,2.19,1.4,"7km ESE of Prunedale, CA"
2020-01-03T18:47:52.090Z,5.64,0.54,"29km E of Polson, Montana"
2020-01-03T18:44:28.720Z,1.43,0.74,"23km SW of Toms Place, CA"
2020-01-03T18:37:10.411Z,6.7,1.5,"68km SSW of Kobuk, Alaska"
2020-01-03T18:36:05.642Z,7.6,1.1,"69km NNW of Cape Yakataga, Alaska"
2020-01-03T18:35:16.104Z,7.4,1.3,"68km NNW of Cape Yakataga, Alaska"
2020-01-03T18:32:09.713Z,13.6,2.6,"60km WNW of Haines Junction, Canada"
2020-01-03T18:19:23.500Z,105,2.6,"75km W of Anchor Point, Alaska"
2020-01-03T18:14:48.624Z,6.1,-0.1,"48km E of Beatty, Nevada"
2020-01-03T18:14:37.570Z,6,2.39,"18km S of Guanica, Puerto Rico"
2020-01-03T18:12:37.356Z,2.5,1.4,"153km NNW of Haines Junction, Canada"
2020-01-03T18:11:55.741Z,1.1,1.3,"151km NNW of Haines Junction, Canada"
2020-01-03T18:10:56.749Z,5,-0.3,"49km E of Beatty, Nevada"
2020-01-03T18:10:30.925Z,0,1.3,"48km NNE of Yakutat, Alaska"
2020-01-03T18:09:05.850Z,8.46,1.64,"8km NW of Pinnacles, CA"
2020-01-03T18:00:12.786Z,67.4,1.2,"41km WSW of Talkeetna, Alaska"
2020-01-03T17:55:26.824Z,80.2,1.6,"58km W of Talkeetna, Alaska"
2020-01-03T17:54:27.810Z,32.26,1.74,"6km E of Pahala, Hawaii"
2020-01-03T17:52:52.680Z,36.83,2.03,"3km ENE of Pahala, Hawaii"
2020-01-03T17:50:30.160Z,10.43,0.93,"15km ENE of Ridgecrest, CA"
2020-01-03T17:49:52.150Z,8.28,1.18,"18km E of Ridgecrest, CA"
2020-01-03T17:46:40.640Z,7,2.45,"8km SSE of Maria Antonia, Puerto Rico"
2020-01-03T17:46:25.200Z,2.02,0.87,"2km SE of The Geysers, CA"
2020-01-03T17:45:19.480Z,10,2.8,"61km ESE of Amatignak Island, Alaska"
2020-01-03T17:44:09.040Z,6.65,1.38,"22km SW of New Idria, CA"
2020-01-03T17:34:46.560Z,-0.66,1.45,"20km NW of Parkfield, CA"
2020-01-03T17:24:08.680Z,13.22,0.65,"10km S of Idyllwild, CA"
2020-01-03T17:16:37.150Z,36.4,2.33,"5km ESE of Pahala, Hawaii"
2020-01-03T17:16:35.286Z,16.1,0.8,"58km E of Cantwell, Alaska"
2020-01-03T17:08:52.851Z,3.4,1.4,"75km S of Kobuk, Alaska"
2020-01-03T17:01:24.316Z,6.3,0.4,"66km N of Pahrump, Nevada"
2020-01-03T16:57:47.910Z,1.4,0.98,"2km NE of The Geysers, CA"
2020-01-03T16:53:58.350Z,-0.33,1.08,"3km S of Loyola, CA"
2020-01-03T16:52:12.410Z,3,3.6,"13km S of Indios, Puerto Rico"
2020-01-03T16:43:37.410Z,35.54,2.12,"3km E of Pahala, Hawaii"
2020-01-03T16:42:43.190Z,5.4,1.51,"16km SSW of New Idria, CA"
2020-01-03T16:40:15.900Z,7.22,3.31,"22km NE of San Lucas, CA"
2020-01-03T16:28:10.880Z,8.35,1.62,"27km NE of Johannesburg, CA"
2020-01-03T16:20:12.280Z,9,2.38,"11km S of Indios, Puerto Rico"
2020-01-03T16:19:08.530Z,-0.16,0.43,"5km WNW of Mammoth Lakes, CA"
2020-01-03T16:17:44.290Z,7.64,1.52,"8km ESE of Niland, CA"
2020-01-03T16:16:08.840Z,2.63,1.1,"6km NW of The Geysers, CA"
2020-01-03T16:12:09.600Z,5.11,0.47,"13km WNW of Anza, CA"
2020-01-03T16:03:45.650Z,9,2.61,"12km S of Indios, Puerto Rico"
2020-01-03T15:58:04.550Z,1.72,0.77,"20km E of Little Lake, CA"
2020-01-03T15:51:39.860Z,9.26,0.61,"44km SSW of Redoubt Volcano, Alaska"
2020-01-03T15:46:47.220Z,9.31,0.57,"47km SSW of Redoubt Volcano, Alaska"
2020-01-03T15:44:45.536Z,37.3,1.4,"48km N of Valdez, Alaska"
2020-01-03T15:42:17.734Z,72.3,2.3,"59km E of Akutan, Alaska"
2020-01-03T15:41:44.951Z,70.8,1.4,"33km WSW of Anchor Point, Alaska"
2020-01-03T15:34:59.940Z,-1.21,0.11,"54km SSW of Redoubt Volcano, Alaska"
2020-01-03T15:29:06.450Z,13.93,1.54,"6km NW of Grapevine, CA"
2020-01-03T15:28:54.373Z,109.08,5.5,"9km W of Santa Teresa, Nicaragua"
2020-01-03T15:22:51.010Z,9.64,0.98,"14km SW of Searles Valley, CA"
2020-01-03T15:18:31.700Z,31.1,2.23,"8km E of Pahala, Hawaii"
2020-01-03T15:11:04.540Z,1.66,0.56,"7km NW of The Geysers, CA"
2020-01-03T15:10:15.460Z,102.6,1.7,"78km WSW of Anchor Point, Alaska"
2020-01-03T15:10:08.564Z,13.1,2.9,"87km WSW of Chernabura Island, Alaska"
2020-01-03T15:08:13.870Z,2.6,1.25,"15km W of Searles Valley, CA"
2020-01-03T15:04:04.570Z,6,1.2,"33km SSW of Alva, Oklahoma"
2020-01-03T15:03:16.480Z,17.78,0.58,"7km SW of Idyllwild, CA"
2020-01-03T15:02:57.500Z,4.65,1.74,"22km SW of Toms Place, CA"
2020-01-03T14:56:54.300Z,9.76,0.78,"12km W of Searles Valley, CA"
2020-01-03T14:56:25.492Z,9.2,1.4,"76km S of Kobuk, Alaska"
2020-01-03T14:51:30.070Z,4.8,-0.04,"49km SSW of Redoubt Volcano, Alaska"
2020-01-03T14:51:03.480Z,8.57,0.56,"10km NE of Aguanga, CA"
2020-01-03T14:50:27.727Z,3.5,1.3,"75km S of Kobuk, Alaska"
2020-01-03T14:42:54.210Z,5.6,0.99,"19km W of Searles Valley, CA"
2020-01-03T14:40:41.040Z,15,1.4,"76km NE of Cape Yakataga, Alaska"
2020-01-03T14:32:19.610Z,7,2.37,"7km S of Indios, Puerto Rico"
2020-01-03T14:26:25.090Z,4.79,0.75,"8km NE of Aguanga, CA"
2020-01-03T14:24:24.941Z,42,1.2,"8km SSW of Willow, Alaska"
2020-01-03T14:16:42.327Z,61.34,4.9,"14km SW of Puerto Bolivar, Ecuador"
2020-01-03T14:15:24.490Z,3.8,2.01,"14km NNE of Challis, Idaho"
2020-01-03T14:14:10.594Z,15.6,1.2,"37km SSW of Gerlach-Empire, Nevada"
2020-01-03T13:54:19.889Z,13.1,0.8,"26km SW of Hawthorne, Nevada"
2020-01-03T13:52:30.790Z,2.7,0.4,"6km W of Cobb, CA"
2020-01-03T13:47:45.543Z,25.6,2,"92km SW of Atka, Alaska"
2020-01-03T13:45:33.520Z,0.95,1.18,"5km NNW of Three Forks, Montana"
2020-01-03T13:41:13.436Z,44.6,1.2,"19km NNW of Fishhook, Alaska"
2020-01-03T13:38:42.510Z,7,2.21,"9km SSE of Guanica, Puerto Rico"
2020-01-03T13:37:02.020Z,32.05,2.14,"8km ENE of Pahala, Hawaii"
2020-01-03T13:36:03.140Z,7.08,1.18,"1km SE of Diablo, CA"
2020-01-03T13:31:44.034Z,8.5,1.3,"77km S of Kobuk, Alaska"
2020-01-03T13:25:14.349Z,6.69,1.89,"22km W of Waukomis, Oklahoma"
2020-01-03T13:24:13.510Z,1.5,0.58,"8km WNW of Cobb, CA"
2020-01-03T13:24:05.190Z,7,2.44,"8km S of Guanica, Puerto Rico"
2020-01-03T13:16:17.616Z,16.1,3.9,"70km SW of Kaktovik, Alaska"
2020-01-03T13:08:07.548Z,70.7,1.3,"63km WSW of Talkeetna, Alaska"
2020-01-03T13:07:20.660Z,4.52,0.75,"18km ESE of Little Lake, CA"
2020-01-03T13:03:44.590Z,7.96,0.46,"12km E of Mammoth Lakes, CA"
2020-01-03T12:59:25.820Z,0.52,1.28,"23km W of Perry, Utah"
2020-01-03T12:57:52.980Z,7.71,0.71,"30km SSW of Milford, Utah"
2020-01-03T12:55:57.550Z,6.46,0.91,"16km E of Ridgecrest, CA"
2020-01-03T12:53:41.160Z,8.14,1.29,"23km ENE of Arvin, CA"
2020-01-03T12:50:26.320Z,2.22,1.12,"14km SSW of Searles Valley, CA"
2020-01-03T12:47:33.229Z,44.4,1,"9km SSW of Big Lake, Alaska"
